x1,x2,x3,y
0.6505159298527952,8.670723185801037,9.327284833540133,-14.757116715937403
9.488855372533333,9.132405525564714,8.660638895004084,12.472447924274967
9.656320330745594,5.113423988609378,0.45218670106189407,18.92397927007652
8.08397348116461,5.015162946871996,0.26366974497252005,14.469815136050174
3.0461376917337066,7.9829517896677515,3.7646336687804958,-7.2868514036746275
0.9767211400638387,6.4996393077776515,8.105533307818328,-10.91895956482858
6.842330265121569,7.019668772577034,9.872761293149445,7.317989066754885
4.4015249373960135,7.95792669436101,1.5041689110352818,-3.567362402442847
1.2203823484477883,8.900053418175663,5.941307153521351,-14.067393553788568
4.951769101112702,3.379951568515358,3.8089085663102153,7.617746719542273
0.34388521115218396,3.75582952639944,9.699143978146033,-6.001023593595936
9.093204020787821,0.93981939840869,8.421189231357086,25.733635370833028
2.587799816000169,5.78280140996174,8.383287047111379,-2.7646634276650737
6.62522284353982,0.35942273796742086,4.686931597949703,18.64680665582987
3.1171107608941098,4.655980181324601,4.148195023376652,-0.23050301526024508
5.200680211778108,5.426446347075766,2.7340707193070624,3.7703842254004853
5.4671027934327965,2.865412521282844,0.5637549665092711,10.22619007765659
1.8485445552552704,5.9083326056901075,8.647223762550531,-5.893731052569552
9.695846277645586,0.3050024993904943,8.129010091300776,29.234522450801123
7.7513282336111455,0.37348188749214417,9.997176732861305,21.58485560167152
9.394989415641891,8.226005606596583,9.966368370739055,12.602562953838168
8.948273504276488,3.601906414112629,5.5543170560262745,20.996645543409155
5.978999788110851,1.2706051265188478,7.689874151805105,15.80922401451856
9.218742350231167,5.222432600548044,9.44765729882428,19.08815766215548
0.884925020519195,7.699935530986108,8.496473906774115,-13.518885199518206
1.959828624191452,2.1582102749684315,2.4734810174319763,0.3184106193260756
0.45227288910538066,6.228904758190002,4.505441353100935,-12.87971109796814
3.2533033076326436,0.85347464993768,1.2915941515149498,9.549004934511753
3.8867728968948203,0.516817211686077,9.540510272587223,11.281049923666364
2.713490317738959,5.31354631568148,6.0617463445088005,-2.542206349056538
8.287375091519294,5.406351216101065,2.2864280550346274,14.329391468675574
3.567533266935893,6.374299014982066,6.7170068440585675,-3.1714872764548296
2.8093450968738076,7.260913337226615,6.181282404578958,-3.6480394042149804
5.426960831582485,9.758520794625346,3.5816271803284048,-3.1069379125280085
1.4092422497476265,5.163003483011953,1.1355759219962902,-5.988885422176133
8.021969807540398,3.2295647294124596,6.715731955927996,18.332546587694967
0.7455064367977082,7.9518619476870365,5.2030770090379335,-13.186195353244234
9.868869366005173,2.708322512620742,7.723183917356393,24.413847097053164
7.722447692966574,4.389714207056361,5.201635011119934,13.597440209341686
1.987156815341724,0.7845638134226596,8.5218150031854,4.86381117631585
0.05522117123602399,0.2535074341545751,5.519068387744856,1.5406731418739554
8.154614284548341,9.626484146779251,5.609379715353863,6.556294606241497
7.068573438476172,8.359801205122059,8.76653602658345,6.079304531823794
7.2900716804098735,6.95974206093698,4.034828662123971,7.439515242924475
7.712703466859457,4.089529444142698,1.3401522845064073,13.969446692034392
0.7404465173409036,1.7329432007084578,0.28782676313338973,-1.370333769493853
3.5846572854427263,1.5643704267108605,7.55137255673619,7.680955915195152
1.1586905952512971,2.502428981645953,6.203095513534647,-0.4345946590670662
8.631034258755935,5.4922666470612045,7.0407976809922355,13.216104852430577
6.232981268275579,7.145959227000623,2.129641615089107,5.936575670286104
3.308980248526492,6.601973767177313,1.3637147558676976,-3.4350146873541396
0.6355835028602363,2.7993389694594284,0.14544665667881929,-4.118808500285568
3.109823217156622,9.54865280663194,3.5058755880659698,-10.779940337054182
3.2518332202674705,7.378969166957685,5.899176868546331,-6.657295344978728
7.29606178338064,5.543540525114007,3.922440450997323,11.624274883875822
6.3755747135521315,6.117207462343522,4.374749220237291,6.965627183157752
8.872127425763265,4.196000624277899,9.041586944937483,16.93442012899294
4.722149251619493,2.4773098950115746,3.4825546702330037,7.9167491927717135
1.195942459383017,3.559726786512616,5.139894891598108,-3.867410894166309
7.13244787222995,7.578461104643691,7.8365301274114305,7.90944293269186
7.607850486168974,0.14393488629755868,3.9654278232127016,22.2760903345482
5.612771975694963,1.1607264050691624,6.220867002278735,13.013720163828458
7.70967179954561,0.4600264202175275,8.623637087467452,21.963219494115833
4.937955963643907,0.40728802318970136,9.495206236576422,13.726568274804649
5.227328293819941,8.554605840110073,1.4707348092903794,-4.124113441701894
4.275410183585496,7.036578593800237,9.265876251614944,-1.301221503361798
0.2541912674409519,4.741738290873252,4.921162930795382,-8.951837309632328
1.0789142699330445,0.9783416065100148,2.5824438829895833,1.9762659615925222
0.3142918568673425,4.916158751168323,4.591357562382613,-7.040485836789275
6.364104112637804,4.734717707805657,9.800325752854771,10.749441951849857
3.143559810763267,1.7320186991001518,4.926180939928696,5.697753343534665
5.085706911647028,4.33851649237973,3.287516102875082,5.473561841439954
9.07566473926093,3.9850473439737346,6.334008543167258,21.83025933308518
2.4929222914887497,6.158500980522165,2.401456187781931,-4.779016652563593
4.103829230356297,6.350936508676438,0.7586332810866392,-0.3764560343710387
7.555511385430487,0.4530400977204452,1.2887972191064923,21.736328873740568
2.2879816549162246,3.746126146264712,1.2804583895777244,-0.4302225670128955
0.7697990982879299,6.258599157142363,1.5190269351229435,-10.35216143134488
2.8975145291376805,5.031362585800877,1.3882717264941014,-1.9438435910689484
1.6122128725400442,8.564898411883222,6.4087474480321465,-12.840017147386705
9.29697652342573,6.58693631618945,1.8188008439914483,14.684303667682292
8.08120379564417,1.629344270814297,3.456672833238632,20.44149807417015
6.334037565104235,0.7056874740042984,8.967884099060118,16.877891964626944
8.714605901877178,6.424192782063156,4.739616402628723,13.401862369197119
8.036720768991145,0.26511310541621813,6.675577385210271,23.324958878720146
1.8657005888603584,5.8577558127346325,1.7231987120162984,-4.614416870305501
8.925589984899778,9.402302414249576,1.9228901880867078,5.321195317807169
5.393422419156507,5.75474177875879,0.40868616266478863,5.762290551874402
8.074401551640625,3.881699262065219,1.6893506307216455,17.705891323289062
8.960912999234932,6.432882184423532,2.7859033903195862,11.943584396449582
3.1800347497186388,4.582528904915167,1.7701048427674682,0.03235884524523447
1.1005192452767676,5.45616789315935,0.8870253375705561,-7.982218916484189
2.279351625419417,9.41464808776525,1.206358711006008,-13.39875299399007
4.271077886262563,3.8610263780077423,4.607787680327258,4.313364215181328
8.18014765922493,9.611905638239142,2.063337184057925,4.206055855730681
8.607305832563434,9.053506419560637,3.6426986104807546,9.467175101992648
0.06952130531190703,1.9579113478929644,5.034172708548569,-2.771580386702747
5.107473025775658,0.6936130087516545,6.903948286293653,15.206748154817824
4.17411003148779,1.0077800137742665,0.39312139841098936,11.228442130958072
2.2210781047073027,0.18221825651549728,7.994103989090426,5.169746029873684
1.198653673336828,0.944429607559284,6.279003894909078,1.1825815386121423
3.3761517140362796,6.830067734163569,0.8175903194887191,-3.04230576499038
9.429097039125192,0.7118864846022899,8.735786241067773,25.641390339279052
3.2320293202075523,3.189756302937613,9.208724005318132,4.02957378491982
5.187906217433661,8.448753109694545,0.6107795985486375,-1.5741129652462404
7.030189588951778,0.23271935735825866,2.7687764814720373,20.25030924458922
3.63629602379294,8.144684825889358,8.062012797930613,-4.669521612196407
9.717820827209607,2.8185477477339993,7.482596903836583,23.960630297646862
9.624472949421111,1.1816482762165625,1.8452101935637732,26.14915613001113
2.5178229582536416,6.967371653641506,2.093493233367103,-5.221944629157839
4.972485058923855,6.28942846779884,3.70472102791382,1.2575349135739882
3.0087830981676964,8.77472013527053,4.845229851910213,-7.907155369093706
2.848404943774676,7.350710438038858,6.1825477153029595,-5.5631047867853045
0.36886947354532795,8.034809303848485,3.689136395697724,-15.272556626374977
6.095643339798968,2.820345725713065,4.625347161331479,12.972371590212894
5.026790232288615,1.7743954377972282,7.474709381337565,10.280466244886087
0.5147875124998935,7.506147516408584,0.366832028905979,-12.543905476110586
2.7864646423661146,8.06834739267264,2.5243694434402073,-7.962202994689926
9.082658859666537,9.905051420006734,7.133495858845524,6.915150718467105
2.395618906669724,4.126176769114265,8.952068376871994,-0.01648759238246833
1.448948720912231,3.720180857927832,5.116774421156661,-3.79785924366173
4.89452760277563,7.764129607419968,5.321134852653157,-2.2531377028766046
9.856504541106007,3.4080354025301784,1.0717201133977605,21.196813644733766
2.4205527151150044,9.307573256035647,4.474123668234546,-10.747478415380643
6.721355474058786,8.584127518430119,5.326172664550231,1.715382032819837
7.616196153287175,4.289940273750183,2.4247050363472966,16.023502094345524
2.3763754399239967,7.508710677914974,2.6924323094938094,-9.97022444394168
7.282163486118596,7.545428740846823,3.7728416310462265,8.45208934495218
3.677831327192532,1.031238688359326,0.20071197777726368,9.182034072061562
6.3230583059357945,9.025529066795666,3.220791655831783,0.8214036723456575
6.335297107608947,5.052523724478571,2.1144800699654462,8.355924787060749
5.357746840747585,8.264574661077416,3.2749735217791462,-0.05677268556000614
0.902897700544083,3.2004960103061175,1.1976213181925122,-3.729933621404834
8.35302495589238,8.955232284962005,8.90527280739895,8.251912179769652
3.2078006497173583,3.892016787341631,5.935924535540487,1.9535960231308533
1.8651851039985423,0.1083765148029836,6.791023191444896,5.529104043851537
0.40775141554763916,9.053819764192637,7.891712386073383,-17.247997493956213
5.908929431882418,0.9128667678613356,4.984421989290572,15.844109136203516
6.775643618422825,3.1931363759041487,0.8692028808742369,14.248459872352234
0.16587828927856152,9.50061967050805,5.371065418185478,-20.21377286583704
5.12093058299281,9.506071469375561,5.868411180208791,-4.997536611878404
2.2649577519793795,5.734378881232861,7.4543947418433,-3.9306204125048687
6.451727904094499,6.318372121697992,4.316595462296794,6.889304907015456
1.7436642900499144,4.4844552197831975,1.2758030279556376,-3.921900905769331
6.90937738102466,2.9321077169806453,2.8377590579872445,14.88235064217808
3.867353463005374,3.2866454536991596,3.630822963986351,5.376351186979474
9.367299887367345,6.725184560770384,6.459172413316012,14.111770860251905
1.3752094414599325,7.5237452943768,5.707783046689119,-11.700166989776116
3.410663510502585,7.915790437258485,3.5609672589784624,-5.403745087911533
1.1347352124058907,7.896181427945539,9.865152487929796,-13.366529996288438
9.246936182785628,0.9120610304869037,6.057748193568871,26.32493924309755
8.77339353380981,4.944203047025814,2.372267917359945,14.729190903139958
2.579416277151556,0.5755876001664428,1.0178247262040374,7.616229268447427
6.59984046034179,5.495288823237355,1.5285913918433203,9.281541216963705
8.172222002012159,4.41530501373377,2.459577283845081,15.942085712882813
5.5520081159946235,8.877041827582998,1.6068137325955567,-0.11536832323661217
5.296505783560065,3.5091501255207866,1.8656702405130576,10.536691544101197
2.418522909004517,1.1706701642760586,2.850951686938471,5.928598463479563
0.9310276780589921,1.4299168205283586,1.7337359529475482,-1.9076248382113863
8.972157579533267,7.615106317174723,8.967654246264251,10.406683137514653
9.004180571633304,6.182180633162611,0.8023374566164221,14.02336187087901
6.33101457273268,1.0112267612279024,5.245113895702547,16.996681245953067
3.390297910487007,0.8410680611499743,4.103968269896615,9.006416629630197
3.492095746126609,7.009691314591199,9.823786169086064,-4.268839203956038
7.259556788702394,0.7276300636419353,1.1203890216805235,20.510177003300388
8.971102599525771,8.218600592903563,3.9785559904574166,9.720723680416866
8.870864242651173,7.062422271564962,9.69470433275369,11.876230381831647
7.798755458576238,0.8134878064189976,8.655071258939802,20.362629666042498
6.420316461542877,0.8483771408519192,8.1707207094928,16.640961856813888
0.8413996499504883,9.866395785011754,2.579028270449398,-18.560277225788376
1.6162871409461377,3.742707957561203,1.7088758739006582,-3.6124277452613263
8.985541885270793,3.706421470668909,6.68643219924431,20.5974245110824
6.0642905965958995,8.127995672575025,9.293759891275858,0.987481555805705
0.09197051616629648,9.472485773838587,5.567628930139298,-16.036677934340894
1.014715428660321,9.860010638228708,5.7161268946989985,-16.182557089595562
6.635017691080558,7.533781852589416,2.7997909366028417,5.022325491757716
0.05061583846218687,3.762595855309158,7.694929331919369,-8.23170197541297
1.6080805141749865,0.8350071669866876,1.8704374855752337,3.854537087960576
5.487337893665861,7.771469159274368,3.2367923640424365,0.34343753621107687
6.918951976926932,5.58404249735805,4.254364386164168,9.710780750710056
6.519612595026006,4.242220092469763,5.07610378684455,13.634482138407288
2.242693094605598,9.06354385094736,2.4240973241508024,-11.495068317802577
7.121792213475358,1.1119748230615134,1.1483682473920354,20.290700320588723
2.3724908749680007,4.926251042908591,6.1062004244163255,-3.438205886039068
3.2539969815926773,0.11353644767419069,2.8863055324025577,9.499929558932687
7.464914051180242,4.6866064199412625,5.812382214226123,14.79232994929371
6.496328990472147,0.5630327568183735,1.5436271527420231,17.73595439999193
8.49223410494178,1.1881791626807192,4.811401018548175,24.912792547460832
6.576128923003433,1.1752624677710488,5.325894325515859,18.08561376892368
5.683086033354716,6.492103021160636,0.5182353682242691,3.5025852818486074
0.9367476782809248,7.460448792654233,3.366042781939206,-11.478246811410171
3.6771580305943354,5.833687650971596,1.3441467693897424,0.336653239466545
2.6520236768172545,9.621725484745419,0.6337497047276774,-10.665569976821878
2.4398964337908358,3.748705795237041,9.899602323899453,-1.7479470089920304
9.730105547524456,2.8571208628186073,3.2235384497472297,22.748937741111284
3.930977246667604,8.685991281894603,8.09874445854635,-5.826569459337899
8.920465551771134,2.235958385194526,2.5464065476376385,22.2150464558243
6.311386259972629,9.632225394406113,6.8150272222392925,0.29038008865633846
7.948113035416484,0.12154474689816341,7.6022785988968655,23.77895061338638
5.026370931051921,9.69878826707639,5.956387406078443,-5.653808099707119
5.769038846263591,0.43159911950576113,4.715761885501584,16.824116150785212
4.925176938188639,8.911431136980712,4.118409141472686,-2.4367457141116815
1.952429877980445,5.277011090862999,3.4886826654299528,-4.1369420998536235
7.224521152615053,9.929647961193004,9.29529144247826,2.8950482610137733
2.807723624408558,0.7379656473539886,8.306194077877292,7.7811617330666
0.2431596643145384,5.538542844013207,9.650269106665126,-9.888426615854362
6.454722959071678,9.69302535619099,1.2429722348554473,-0.09204754662559111
1.7711067940704894,5.230978441701488,7.308674752036443,-6.809597434707499
